보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
광덕면1064,1,,충청남도 천안시 동남구 광덕면 무학리 277-2,36.68408151,127.1132663,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1065,1,,충청남도 천안시 동남구 광덕면 무학리 278,36.68401811,127.1128546,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1066,1,,충청남도 천안시 동남구 광덕면 무학리 290-1,36.68443511,127.1156243,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1067,1,,충청남도 천안시 동남구 광덕면 무학리 373-1,36.68390035,127.1156613,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1068,1,,충청남도 천안시 동남구 광덕면 무학리 376-1,36.68290026,127.1147465,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1069,1,,충청남도 천안시 동남구 광덕면 무학리 378-1,36.68274969,127.113985,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면107,1,,충청남도 천안시 동남구 광덕면 원덕리 산 25-3,36.6481671128,127.1390260125,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1070,1,,충청남도 천안시 동남구 광덕면 무학리 377-2,36.68306566,127.1141396,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1071,1,,충청남도 천안시 동남구 광덕면 무학리 279-1,36.68349799,127.1141635,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1072,1,,충청남도 천안시 동남구 광덕면 무학리 390,36.68314705,127.1123524,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1073,1,,충청남도 천안시 동남구 광덕면 무학리 388-1,36.68302218,127.1113264,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1074,1,,충청남도 천안시 동남구 광덕면 무학리 442,36.68316249,127.1091856,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1075,1,,충청남도 천안시 동남구 광덕면 무학리 393-6,36.68316249,127.1091856,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1076,1,,충청남도 천안시 동남구 광덕면 무학리 393-6,36.68316249,127.1091856,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1077,1,,충청남도 천안시 동남구 광덕면 무학리 394-1,36.68298085,127.108354,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1078,1,,충청남도 천안시 동남구 광덕면 무학리 394-7,36.68266871,127.107053,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1079,1,,충청남도 천안시 동남구 광덕면 무학리 365-2,36.6817134,127.1149046,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면108,1,,충청남도 천안시 동남구 광덕면 원덕리 122,36.64697461,127.1398738,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1080,1,,충청남도 천안시 동남구 광덕면 무학리 365-6,36.68133053,127.1149771,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1081,1,,충청남도 천안시 동남구 광덕면 무학리 349-2,36.6809570443,127.1153204971,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1082,1,,충청남도 천안시 동남구 광덕면 무학리 404-6,36.67911289,127.1131555,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1083,1,,충청남도 천안시 동남구 광덕면 무학리 131-9,36.69530809,127.1226788,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1084,1,,충청남도 천안시 동남구 광덕면 무학리 95-8,36.69463651,127.1236642,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1085,1,,충청남도 천안시 동남구 광덕면 무학리 16-2,36.69343792,127.1256835,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1086,1,,충청남도 천안시 동남구 광덕면 무학리 19-3,36.69264224,127.1271946,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1087,1,,충청남도 천안시 동남구 광덕면 신덕리 153,36.69122712,127.1294401,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1088,1,,충청남도 천안시 동남구 광덕면 신덕리 182-6,36.68924259,127.1327767,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1089,1,,충청남도 천안시 동남구 광덕면 신덕리 58,36.68732849,127.1360608,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면109,1,,충청남도 천안시 동남구 광덕면 원덕리 113-2,36.6462783,127.1405698,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1090,1,,충청남도 천안시 동남구 광덕면 신덕리 12,36.684677,127.1403377,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1091,1,,충청남도 천안시 동남구 광덕면 신덕리 9-8,36.6843116298,127.1423049459,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1092,1,,충청남도 천안시 동남구 광덕면 신덕리 9-8,36.6843116298,127.1423049459,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1093,1,,충청남도 천안시 동남구 광덕면 행정리 196-1,36.68275262,127.1453087,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1094,1,,충청남도 천안시 동남구 광덕면 행정리 197-7,36.68285783,127.1465177,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1095,1,,충청남도 천안시 동남구 광덕면 행정리 180-1,36.68374525,127.1491422,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1096,1,,충청남도 천안시 동남구 광덕면 행정리 188-2,36.68328753,127.1499576,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1097,1,,충청남도 천안시 동남구 광덕면 대평리 35-1,36.68452909,127.1568277,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1098,1,,충청남도 천안시 동남구 광덕면 대평리 37,36.6835982348,127.1562719973,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1099,1,,충청남도 천안시 동남구 광덕면 대평리 36-7,36.68367024,127.1555837,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면110,1,,충청남도 천안시 동남구 광덕면 원덕리 111-3,36.6458199167,127.1410447606,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1100,1,,충청남도 천안시 동남구 광덕면 대평리 43-7,36.68318646,127.1546559,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1101,1,,충청남도 천안시 동남구 광덕면 대평리 45-5,36.6825807,127.1540466,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1102,1,,충청남도 천안시 동남구 광덕면 대평리 45-4,36.68270049,127.1542255,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1103,1,,충청남도 천안시 동남구 광덕면 대평리 46,36.68288425,127.1546273,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1104,1,,충청남도 천안시 동남구 광덕면 대평리 48-1,36.68246266,127.1554206,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1105,1,,충청남도 천안시 동남구 광덕면 대평리 48-7,36.6826506,127.1556585,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1106,1,,충청남도 천안시 동남구 광덕면 대평리 360,36.67430567,127.1445121,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1107,1,,충청남도 천안시 동남구 광덕면 대평리 261-1,36.6745120207,127.1455566418,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1108,1,,충청남도 천안시 동남구 광덕면 대평리 산 52,36.6749678587,127.1458872942,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1109,1,,충청남도 천안시 동남구 광덕면 대평리 261-1,36.6745120207,127.1455566418,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면111,1,,충청남도 천안시 동남구 광덕면 매당리 663-2,36.709289,127.0903503,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1110,1,,충청남도 천안시 동남구 광덕면 대평리 261-1,36.6745120207,127.1455566418,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1111,1,,충청남도 천안시 동남구 광덕면 대평리 261-1,36.6745120207,127.1455566418,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1112,1,,충청남도 천안시 동남구 광덕면 대평리 261-1,36.6745120207,127.1455566418,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1113,1,,충청남도 천안시 동남구 광덕면 대평리 261-2,36.6743036181,127.1453114790,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1114,1,,충청남도 천안시 동남구 광덕면 대평리 261-2,36.6743036181,127.1453114790,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1115,1,,충청남도 천안시 동남구 광덕면 대평리 261-2,36.6743036181,127.1453114790,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1116,1,,충청남도 천안시 동남구 광덕면 대평리 262-2,36.67387696,127.1438776,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1117,1,,충청남도 천안시 동남구 광덕면 대평리 261-2,36.6743036181,127.1453114790,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1118,1,,충청남도 천안시 동남구 광덕면 대평리 산 49,36.67431395,127.1437005,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1119,1,,충청남도 천안시 동남구 광덕면 대평리 산 50,36.67523016,127.1450151,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면112,1,,충청남도 천안시 동남구 광덕면 원덕리 109,36.64526719,127.1420907,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1120,1,,충청남도 천안시 동남구 광덕면 대평리 산 50,36.67523016,127.1450151,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1121,1,,충청남도 천안시 동남구 광덕면 대평리 260,36.6746886274,127.1443101840,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1122,1,,충청남도 천안시 동남구 광덕면 대평리 260,36.6746886274,127.1443101840,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1123,1,,충청남도 천안시 동남구 광덕면 대평리 260,36.6746886274,127.1443101840,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1124,1,,충청남도 천안시 동남구 광덕면 대평리 산 49,36.67431395,127.1437005,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1125,1,,충청남도 천안시 동남구 광덕면 대평리 286-1,36.67153513,127.1391492,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1126,1,,충청남도 천안시 동남구 광덕면 대평리 306-1,36.67093582,127.1391456,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1127,1,,충청남도 천안시 동남구 광덕면 대평리 304-2,36.66971476,127.1379106,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1128,1,,충청남도 천안시 동남구 광덕면 대평리 308,36.67052362,127.1385134,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1129,1,,충청남도 천안시 동남구 광덕면 대평리 314-3,36.67055865,127.1383088,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면113,1,,충청남도 천안시 동남구 광덕면 원덕리 98,36.64412796,127.1430299,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1130,1,,충청남도 천안시 동남구 광덕면 대평리 314-6,36.67052962,127.1380898,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1131,1,,충청남도 천안시 동남구 광덕면 대평리 314-9,36.67053893,127.1375187,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1132,1,,충청남도 천안시 동남구 광덕면 대평리 319,36.67024979,127.1369438,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1133,1,,충청남도 천안시 동남구 광덕면 대평리 319,36.67024979,127.1369438,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1134,1,,충청남도 천안시 동남구 광덕면 대평리 367,36.6698164236,127.1368775289,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1135,1,,충청남도 천안시 동남구 광덕면 대평리 320-1,36.66962872,127.1371931,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1136,1,,충청남도 천안시 동남구 광덕면 대평리 320-1,36.66962872,127.1371931,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1137,1,,충청남도 천안시 동남구 광덕면 대평리 320-1,36.66962872,127.1371931,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1138,1,,충청남도 천안시 동남구 광덕면 대평리 324,36.67008833,127.1363768,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1139,1,,충청남도 천안시 동남구 광덕면 대평리 324,36.67008833,127.1363768,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면114,1,,충청남도 천안시 동남구 광덕면 원덕리 97-3,36.6434989,127.1439152,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1140,1,,충청남도 천안시 동남구 광덕면 대평리 329-1,36.6695953157,127.1356701401,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1141,1,,충청남도 천안시 동남구 광덕면 대평리 329-1,36.6695953157,127.1356701401,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1142,1,,충청남도 천안시 동남구 광덕면 대평리 322,36.66981642,127.1368775,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1143,1,,충청남도 천안시 동남구 광덕면 대평리 321,36.6693188191,127.1366417371,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1144,1,,충청남도 천안시 동남구 광덕면 대평리 332,36.66821633,127.1358141,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1145,1,,충청남도 천안시 동남구 광덕면 대평리 303-2,36.66897599,127.1379301,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1146,1,,충청남도 천안시 동남구 광덕면 대평리 303-2,36.66897599,127.1379301,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
광덕면1147,1,,충청남도 천안시 동남구 광덕면 대평리 369-1,36.66842833,127.1395126,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
